"Date_Time","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052"
2020-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 08:00:00,5.93497398879341,6.0732588827323,6.21476581469996,6.35956985818247,19.6038397908776,32.8481097235728,46.092379656268,47.166332102259,48.2653076402417,49.3898893082593,50.5406737291417,51.7182714270307,52.9233071512806,54.1564202079054,55.4182647987496,56.7095103685605,58.0308419601479,59.3829605778194,60.7665835592826,62.1824449562139,63.6312959236936,65.1139051187157,66.6310591079818,68.1835627851978,69.7722397980929,71.3979329853885,73.061504823948,74.763837886346,76.5058353090978,78.2884212717998
2020-01-01 09:00:00,0.844787777402255,0.864471332615728,0.884613514665674,0.905225009557385,2.79042238041086,4.67561975126433,6.5608171221178,6.71368416106314,6.87011300201591,7.03018663496289,7.19398998355752,7.36160995017441,7.53313546201348,7.70865751827839,7.88826923845428,8.07206591171026,8.26014504745311,8.45260642705877,8.64955215680924,8.8510867220629,9.05731704268696,9.26835252978157,9.48430514372548,9.70528945357428,9.93142269784256,10.1628248467023,10.3996186656305,10.6419297805396,10.8898867444262,11.1436211055714
2020-01-01 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-01 15:00:00,0.0901616049163601,0.0922623703109113,0.0944120835391555,0.0966118850856179,0.297813210539119,0.499014535992621,0.700215861446123,0.716530891017818,0.733226060778533,0.750310227994673,0.767792456306948,0.785682020538901,0.803988411617457,0.822721341608144,0.841890748867613,0.861506803316229,0.881579911833497,0.902120723779218,0.923140136643273,0.944649301827062,0.966659630559632,0.989182799951672,1.01223075919055,1.03581573587969,1.05995024252568,1.08464708317653,1.10991936021454,1.13578048130754,1.16224416652201,1.18932445560197
2020-01-01 16:00:00,0.0887873002393896,0.0908560443349675,0.0929729901679722,0.0951392608388859,0.29327373846021,0.491408216081534,0.689542693702858,0.705609038466134,0.722049729062395,0.738873487749549,0.756089240014114,0.773706119306443,0.791733471886283,0.810180861781233,0.829058075860736,0.848375129028291,0.86814226953465,0.888369984414808,0.909069005051673,0.930250312869377,0.951925145159233,0.974105001041443,0.996801647565709,1.02002712595399,1.04379375798872,1.06811415254986,1.09300121230427,1.11846814055096,1.14452844822579,1.17119596106945
2020-01-01 17:00:00,6.23704604221838,6.38236921500207,6.53107841771162,6.6832525448443,20.6016153753749,34.5199782059056,48.4383410364362,49.5669543825852,50.7218644196994,51.9036838606784,53.1130396946322,54.3505735195172,55.6169418825219,56.9128166283847,58.238885255826,59.5958512822868,60.9844346171641,62.405371943744,63.8594171100333,65.347341528697,66.8699345863157,68.4280040621768,70.0223765568255,71.6538979305996,73.3234337523826,75.0318697588131,76.7801123241935,78.5690889413472,80.3997487136805,82.2730628587093
2020-01-01 18:00:00,7.8046069437724,7.9864542855623,8.1725386704159,8.36295882143659,25.7794329756769,43.1959071299172,60.6123812841574,62.0246497680783,63.4698241076745,64.9486710093834,66.461975043902,68.0105390624249,69.5951846225794,71.2167524242855,72.8761027557714,74.5741159499809,76.3116928516154,78.089755295058,79.9092465934329,81.7711320390599,83.67639941557,85.6260595219528,87.6211467088143,89.6627194271297,91.7518607897818,93.8896791461837,96.0773086702898,98.3159099623076,100.606670664429,102.950806090911
